"","1-2","2-4","4-8","8-16","16-32","32-64","64-128","128-256","256-512","512-1024"
"5037",9908.83747746371,10341.2828919801,8766.53681979707,9446.8446828423,9560.81410364637,11854.8399144763,11322.1451751436,12508.2736588103,13596.3132574099,10566.5723754051
"5038",9909.63434318982,10344.4399123258,8764.53681979707,9444.8446828423,9558.81410364637,11850.8399144763,11318.1451751436,12507.2736588103,13591.3132574099,10564.5723754051
"5039",9909.63434318982,10343.3399123258,8761.53681979707,9442.8446828423,9558.81410364637,11850.8399144763,11316.1451751436,12504.2736588103,13590.3132574099,10564.5723754051
"5040",9910.61796903841,10346.0069911138,8766.33681979707,9438.8446828423,9556.81410364637,11846.8399144763,11313.1451751436,12499.2736588103,13588.3132574099,10563.5723754051
"5041",9910.61796903841,10344.0069911138,8770.72000485422,9437.8446828423,9556.81410364637,11843.8399144763,11308.1451751436,12734.8387323043,13587.3132574099,10563.5723754051
"5042",9909.61796903841,10343.3603287634,8768.72000485422,9434.8446828423,9555.81410364637,11843.8399144763,11305.1451751436,12733.8387323043,13585.3132574099,10562.5723754051
"5043",9909.61796903841,10343.3603287634,8768.72000485422,9434.8446828423,9555.81410364637,11843.8399144763,11305.1451751436,12733.8387323043,13585.3132574099,10562.5723754051
"5044",9908.61796903841,10349.0183502105,8773.09491666967,9431.8446828423,9554.81410364637,11840.8399144763,11299.1451751436,12733.8387323043,13584.3132574099,10562.5723754051
"5045",9908.61796903841,10352.6938761437,8770.09491666967,9430.8446828423,9553.81410364637,11836.8399144763,11296.1451751436,12733.8387323043,13584.3132574099,10562.5723754051
"5046",9908.23440134643,10348.6338761437,8771.03259096349,9428.8446828423,9550.81410364637,11833.8399144763,11289.1451751436,12727.8387323043,13583.3132574099,10562.5723754051
"5047",9908.98440134643,10345.6338761437,8770.03259096349,9427.8446828423,9546.81410364637,11830.8399144763,11287.1451751436,12725.8387323043,13583.3132574099,10562.5723754051
"5048",9908.98440134643,10341.9443348152,8770.85865071976,9430.8446828423,9543.81410364637,11865.8399144763,11280.1451751436,12722.8387323043,13583.3132574099,10562.5723754051
"5049",9907.98440134643,10341.6487912215,8766.85865071976,9428.8446828423,9542.81410364637,11862.8399144763,11278.1451751436,12720.8387323043,13581.3132574099,10562.5723754051
"5050",9909.40755769859,10339.6487912215,8769.6177204903,9427.8446828423,9542.81410364637,11860.8399144763,11272.1451751436,12719.8387323043,13580.3132574099,10562.5723754051
"5051",9907.40755769859,10336.6487912215,8766.6177204903,9425.8446828423,9542.81410364637,11859.8399144763,11270.1451751436,12718.8387323043,13578.3132574099,10562.5723754051
"5052",9906.97672901259,10339.8859089889,8770.57178367663,9432.58228856711,9539.81410364637,11856.8399144763,11268.1451751436,12714.8387323043,13578.3132574099,10560.5723754051
"5053",9906.97672901259,10338.7620773874,8769.57178367663,9429.58228856711,9536.81410364637,11849.8399144763,11267.1451751436,12713.8387323043,13578.3132574099,10560.5723754051
"5054",9907.94672901259,10335.7620773874,8766.57178367663,9437.75327427433,9533.81410364637,11845.8399144763,11264.1451751436,12711.8387323043,13575.3132574099,10560.5723754051
"5055",9907.94672901259,10331.7620773874,8763.57178367663,9435.75327427433,9531.81410364637,11843.8399144763,11262.1451751436,12708.8387323043,13573.3132574099,10559.5723754051
"5056",9909.64572677559,10329.7620773874,8760.57178367663,9432.75327427433,9529.81410364637,11841.8399144763,11260.1451751436,12705.8387323043,13573.3132574099,10559.5723754051
"5057",9909.64572677559,10329.7620773874,8760.57178367663,9432.75327427433,9529.81410364637,11841.8399144763,11260.1451751436,12705.8387323043,13573.3132574099,10559.5723754051
"5058",9908.64572677559,10334.1053390604,8759.57178367663,9429.75327427433,9527.81410364637,11841.8399144763,11257.1451751436,12703.8387323043,13573.3132574099,10559.5723754051
"5059",9908.64572677559,10328.1053390604,8765.4732346213,9427.75327427433,9526.81410364637,11839.8399144763,11256.1451751436,12701.8387323043,13572.3132574099,10559.5723754051
"5060",9909.64387334603,10331.5541124592,8761.4732346213,9436.37261895468,9523.81410364637,11835.8399144763,11253.1451751436,12697.8387323043,13572.3132574099,10559.5723754051
"5061",9909.64387334603,10330.3541124592,8758.4732346213,9433.37261895468,9522.81410364637,11834.8399144763,11251.1451751436,12697.8387323043,13572.3132574099,10559.5723754051
"5062",9909.41387334603,10331.144492406,8766.26281494569,9438.55118686029,9515.81410364637,11829.8399144763,11245.1451751436,12690.8387323043,13570.3132574099,10559.5723754051
"5063",9906.41387334603,10339.9334825678,8764.26281494569,9435.55118686029,9534.08455497726,11822.8399144763,11243.1451751436,12687.8387323043,13570.3132574099,10559.5723754051
"5064",9907.37914589303,10337.8821831098,8759.26281494569,9431.55118686029,9530.08455497726,11873.8399144763,11239.1451751436,12686.8387323043,13570.3132574099,10559.5723754051
"5065",9908.35972611303,10337.8821831098,8763.04604788157,9429.55118686029,9529.08455497726,11869.8399144763,11236.1451751436,12682.8387323043,13570.3132574099,10559.5723754051
"5066",9909.3452470806,10333.8821831098,8760.04604788157,9428.55118686029,9528.08455497726,11902.8399144763,11230.1451751436,12677.8387323043,13568.3132574099,10558.5723754051
"5067",9909.3452470806,10334.7511328915,8759.04604788157,9423.55118686029,9525.08455497726,11896.8399144763,11224.1451751436,12672.8387323043,13566.3132574099,10558.5723754051
"5068",9908.3452470806,10337.9441720942,8758.04604788157,9420.55118686029,9540.17514884926,11892.8399144763,11221.1451751436,12672.8387323043,13566.3132574099,10558.5723754051
"5069",9908.8452470806,10337.8250422867,8756.04604788157,9418.55118686029,9539.17514884926,11891.8399144763,11221.1451751436,12670.8387323043,13563.3132574099,10558.5723754051
"5070",9905.6452470806,10339.8999036933,8766.08662445877,9423.70073339554,9566.17514884926,11883.8399144763,11215.1451751436,12665.8387323043,13563.3132574099,10558.5723754051
"5071",9904.5352470806,10341.495761599,8764.08653134294,9420.70073339554,9581.59458257639,11878.8399144763,11208.1451751436,12663.8387323043,13563.3132574099,10558.5723754051
"5072",9904.5352470806,10341.495761599,8764.08653134294,9420.70073339554,9581.59458257639,11878.8399144763,11208.1451751436,12663.8387323043,13563.3132574099,10558.5723754051
"5073",9903.5352470806,10342.2233872282,8763.08653134294,9419.70073339554,9578.59458257639,11875.8399144763,11205.1451751436,12660.8387323043,13562.3132574099,10558.5723754051
"5074",9904.43044108431,10347.2269963119,8763.88653134294,9419.70073339554,9573.59458257639,11869.8399144763,11200.1451751436,12657.8387323043,13561.3132574099,10558.5723754051
"5075",9902.43044108431,10344.9269963119,8762.38653134294,9415.70073339554,9570.59458257639,11866.8399144763,11271.1685256549,12652.8387323043,13558.3132574099,10558.5723754051
"5076",9901.16773485831,10351.6171723979,8773.51411538867,9413.70073339554,9565.59458257639,11859.8399144763,11270.1685256549,12651.8387323043,13556.3132574099,10557.5723754051
"5077",9900.4888410695,10348.6171723979,8771.51411538867,9411.70073339554,9564.59458257639,11857.8399144763,11268.1685256549,12650.8387323043,13555.3132574099,10557.5723754051
"5078",9899.4888410695,10347.6171723979,8770.51411538867,9409.70073339554,9564.59458257639,11852.8399144763,11266.1685256549,12646.8387323043,13554.3132574099,10555.5723754051
"5079",9898.4888410695,10358.4798329202,8764.51411538867,9402.70073339554,9562.59458257639,11846.8399144763,11258.1685256549,12642.8387323043,13553.3132574099,10555.5723754051
"5080",9899.18654933621,10354.4798329202,8763.51411538867,9401.70073339554,9562.59458257639,11842.8399144763,11254.1685256549,12641.8387323043,13553.3132574099,10555.5723754051
"5081",9898.18654933621,10353.1298329202,8762.51411538867,9399.70073339554,9561.59458257639,11839.8399144763,11251.1685256549,12638.8387323043,13551.3132574099,10553.5723754051
"5082",9898.92654933621,10352.6298329202,8762.51411538867,9399.70073339554,9558.59458257639,11836.8399144763,11248.1685256549,12637.8387323043,13549.3132574099,10553.5723754051
"5083",9898.92654933621,10349.9527778409,8760.51411538867,9399.70073339554,9558.59458257639,11833.8399144763,11245.1685256549,12636.8387323043,13548.3132574099,10553.5723754051
"5084",9898.92654933621,10348.4032723746,8755.51411538867,9397.70073339554,9558.59458257639,11829.8399144763,11242.1685256549,12635.8387323043,13547.3132574099,10553.5723754051
"5085",9898.92654933621,10346.3432723746,8759.61411538867,9395.70073339554,9556.59458257639,11826.8399144763,11242.1685256549,12632.8387323043,13546.3132574099,10553.5723754051
"5086",9898.92654933621,10343.7432723746,8757.61411538867,9395.70073339554,9554.59458257639,11825.8399144763,11240.1685256549,12631.8387323043,13544.3132574099,10553.5723754051
"5087",9898.92654933621,10340.7432723746,8756.61411538867,9394.70073339554,9552.59458257639,11824.8399144763,11239.1685256549,12631.8387323043,13543.3132574099,10552.5723754051
"5088",9899.22065251807,10343.9358418156,8750.61411538867,9388.70073339554,9567.46456311849,11818.8399144763,11234.1685256549,12627.8387323043,13541.3132574099,10552.5723754051
"5089",9898.76233828683,10344.4019480088,8748.61411538867,9384.70073339554,9564.46456311849,11816.8399144763,11230.1685256549,12625.8387323043,13540.3132574099,10551.5723754051
"5090",9899.35584442759,10340.4019480088,8746.61411538867,9384.70073339554,9562.46456311849,11815.8399144763,11229.1685256549,12624.8387323043,13540.3132574099,10551.5723754051
"5091",9899.35584442759,10343.3542321754,8745.61411538867,9382.70073339554,9558.46456311849,11809.8399144763,11224.1685256549,12622.8387323043,13539.3132574099,10551.5723754051
"5092",9898.35584442759,10339.3542321754,8747.01411538867,9381.70073339554,9557.46456311849,11807.8399144763,11221.1685256549,12619.8387323043,13538.3132574099,10551.5723754051
"5093",9897.68738313959,10338.8010403336,8749.41411538867,9381.70073339554,9554.46456311849,11803.8399144763,11220.1685256549,12615.8387323043,13537.3132574099,10550.5723754051
"5094",9897.68738313959,10338.7297949007,8747.41411538867,9381.70073339554,9552.46456311849,11801.8399144763,11218.1685256549,12612.8387323043,13537.3132574099,10550.5723754051
"5095",9897.68738313959,10337.7297949007,8747.41411538867,9395.20073339554,9551.46456311849,11798.8399144763,11214.1685256549,12612.8387323043,13536.3132574099,10550.5723754051
"5096",9898.43738313959,10338.4657236947,8746.41411538867,9395.20073339554,9550.46456311849,11796.8399144763,11212.1685256549,12611.8387323043,13535.3132574099,10549.5723754051
"5097",9897.8167854959,10339.8995008555,8753.33255448623,9388.20073339554,9544.46456311849,11835.1654685737,11209.1685256549,12608.8387323043,13533.3132574099,10549.5723754051
"5098",9896.8167854959,10338.8995008555,8750.33255448623,9396.01122181854,9542.46456311849,11833.1654685737,11209.1685256549,12606.8387323043,13533.3132574099,10549.5723754051
"5099",9896.8167854959,10336.8995008555,8748.33255448623,9394.01122181854,9540.46456311849,11830.1654685737,11207.1685256549,12601.8387323043,13532.3132574099,10549.5723754051
"5100",9897.71924549589,10339.8895008555,8742.33255448623,9394.01122181854,9554.78151723089,11825.1654685737,11204.1685256549,12597.8387323043,13531.3132574099,10548.5723754051
"5101",9897.71924549589,10340.5079830193,8739.33255448623,9404.01522181854,9553.78151723089,11824.1654685737,11201.1685256549,12597.8387323043,13530.3132574099,10548.5723754051
"5102",9897.71924549589,10346.9818217275,8737.33255448623,9403.01522181854,9551.78151723089,11823.1654685737,11197.1685256549,12596.8387323043,13529.3132574099,10548.5723754051
"5103",9897.71924549589,10347.8393242519,8737.33255448623,9400.01522181854,9550.78151723089,11820.1654685737,11193.1685256549,12594.8387323043,13529.3132574099,10548.5723754051
"5104",9897.97862032847,10348.5280751111,8734.33255448623,9398.01522181854,9548.78151723089,11818.1654685737,11191.1685256549,12589.8387323043,13529.3132574099,10547.5723754051
"5105",9897.33509666971,10355.7119991059,8734.93255448623,9394.01522181854,9545.78151723089,11813.1654685737,11186.1685256549,12586.8387323043,13529.3132574099,10547.5723754051
"5106",9897.83752329721,10354.5119991059,8736.33751734823,9392.01522181854,9543.78151723089,11813.1654685737,11181.1685256549,12585.8387323043,13527.3132574099,10547.5723754051
"5107",9898.757336893,10354.6719991059,8734.33751734823,9390.01522181854,9539.78151723089,11811.1654685737,11180.1685256549,12582.8387323043,13527.3132574099,10546.5723754051
"5108",9899.147336893,10361.1235499389,8731.33751734823,9388.01522181854,9537.78151723089,11807.1654685737,11178.1685256549,12582.8387323043,13527.3132574099,10546.5723754051
"5109",9898.147336893,10363.0235499389,8728.33751734823,9385.01522181854,9534.78151723089,11804.1654685737,11175.1685256549,12579.8387323043,13527.3132574099,10546.5723754051
"5110",9897.147336893,10365.8208393706,8725.33751734823,9380.01522181854,9549.78151723089,11800.1654685737,11171.1685256549,12578.8387323043,13527.3132574099,10545.5723754051
"5111",9898.18653224208,10368.6524844964,8733.64424831249,9376.01522181854,9546.78151723089,11793.1654685737,11168.1685256549,12577.8387323043,13524.3132574099,10544.5723754051
"5112",9897.18653224208,10373.7933578354,8727.64424831249,9381.13322993793,9559.78151723089,11789.1654685737,11164.1685256549,12574.8387323043,13520.3132574099,10543.5723754051
"5113",9897.9867585938,10376.7483381934,8723.64424831249,9380.13322993793,9558.78151723089,11786.1654685737,11163.1685256549,12573.8387323043,13520.3132574099,10543.5723754051
"5114",9897.9867585938,10374.5136369924,8730.04424831249,9377.13322993793,9556.78151723089,11783.1654685737,11158.1685256549,12569.8387323043,13518.3132574099,10542.5723754051
"5115",9898.4011962318,10372.5581929157,8727.04424831249,9376.13322993793,9554.78151723089,11779.1654685737,11154.1685256549,12568.8387323043,13516.3132574099,10542.5723754051
"5116",9898.4011962318,10376.1039086055,8726.04424831249,9375.13322993793,9553.78151723089,11778.1654685737,11153.1685256549,12566.8387323043,13516.3132574099,10541.5723754051
"5117",9898.4011962318,10375.1039086055,8724.04424831249,9375.13322993793,9551.78151723089,11777.1654685737,11147.1685256549,12563.8387323043,13515.3132574099,10540.5723754051
"5118",9898.4011962318,10375.5601302412,8730.62584351723,9373.13322993793,9548.78151723089,11806.5049199115,11141.1685256549,12562.8387323043,13514.3132574099,10539.5723754051
"5119",9898.6341630318,10379.2284433292,8730.92584351723,9370.13322993793,9546.78151723089,11798.5049199115,11132.1685256549,12557.8387323043,13513.3132574099,10538.5723754051
"5120",9898.6341630318,10377.9976006347,8735.40023642523,9368.13322993793,9542.78151723089,11795.5049199115,11130.1685256549,12555.8387323043,13513.3132574099,10538.5723754051
"5121",9899.3141630318,10381.2371163055,8732.40023642523,9368.13322993793,9541.78151723089,11792.5049199115,11125.1685256549,12554.8387323043,13513.3132574099,10538.5723754051
"5122",9901.16612452544,10378.5371163055,8740.09585273446,9363.13322993793,9533.78151723089,11785.5049199115,11117.1685256549,12554.8387323043,13509.3132574099,10535.5723754051
"5123",9901.16612452544,10383.2306244843,8739.09585273446,9362.13322993793,9530.78151723089,11782.5049199115,11113.1685256549,12553.8387323043,13508.3132574099,10535.5723754051
"5124",9900.82171835028,10378.2306244843,8736.09585273446,9356.13322993793,9525.78151723089,11778.5049199115,11105.1685256549,12551.8387323043,13508.3132574099,10535.5723754051
"5125",9900.82171835028,10373.2306244843,8737.33164745422,9355.13322993793,9546.78151723089,11775.5049199115,11103.1685256549,12550.8387323043,13507.3132574099,10535.5723754051
"5126",9901.18808135883,10373.8133052199,8737.33164745422,9367.00822993793,9545.78151723089,11774.5049199115,11101.1685256549,12550.8387323043,13507.3132574099,10534.5723754051
"5127",9899.86886556497,10373.0624659932,8732.33164745422,9366.00822993793,9543.78151723089,11802.5049199115,11099.1685256549,12548.8387323043,13505.3132574099,10534.5723754051
"5128",9900.48953530798,10374.8553318516,8730.33164745422,9363.00822993793,9542.78151723089,11798.5049199115,11097.1685256549,12547.8387323043,13505.3132574099,10534.5723754051
"5129",9901.16227727997,10380.1617126975,8728.33164745422,9363.00822993793,9541.78151723089,11796.5049199115,11095.1685256549,12545.8387323043,13505.3132574099,10533.5723754051
"5130",9901.16227727997,10381.7982408702,8730.87303173702,9374.11797504554,9539.78151723089,11794.5049199115,11093.1685256549,12544.8387323043,13502.3132574099,10533.5723754051
"5131",9901.94794815672,10382.4722046546,8734.87303173702,9373.11797504554,9535.78151723089,11789.5049199115,11089.1685256549,12540.8387323043,13501.3132574099,10533.5723754051
"5132",9900.94794815672,10381.4879222392,8734.92436236123,9371.11797504554,9532.78151723089,11788.5049199115,11086.1685256549,12539.8387323043,13498.3132574099,10533.5723754051
"5133",9899.94794815672,10382.0783444492,8736.62436236123,9369.11797504554,9526.78151723089,11783.5049199115,11079.1685256549,12536.8387323043,13497.3132574099,10533.5723754051
"5134",9900.71656443272,10383.8682828021,8741.50795836123,9365.11797504554,9524.78151723089,11779.5049199115,11074.1685256549,12531.8387323043,13494.3132574099,10530.5723754051
"5135",9900.71656443272,10383.8682828021,8741.50795836123,9365.11797504554,9524.78151723089,11779.5049199115,11074.1685256549,12531.8387323043,13494.3132574099,10530.5723754051
"5136",9900.16656443272,10386.6540315089,8760.46096535423,9365.48538362068,9519.78151723089,11774.5049199115,11066.1685256549,12527.8387323043,13491.3132574099,10527.5723754051
"5137",9900.80993514326,10381.6540315089,8757.46096535423,9364.48538362068,9517.78151723089,11770.5049199115,11064.1685256549,12526.8387323043,13491.3132574099,10527.5723754051
"5138",9900.80993514326,10379.4040315089,8756.46096535423,9363.48538362068,9515.78151723089,11768.5049199115,11063.1685256549,12524.8387323043,13491.3132574099,10527.5723754051
"5139",9901.40621125889,10382.2682968835,8754.46096535423,9363.48538362068,9512.78151723089,11765.5049199115,11060.1685256549,12522.8387323043,13490.3132574099,10526.5723754051
"5140",9900.40621125889,10383.2838860806,8761.89822741286,9360.48538362068,9512.78151723089,11763.5049199115,11058.1685256549,12521.8387323043,13489.3132574099,10526.5723754051
"5141",9900.40621125889,10379.2838860806,8760.89822741286,9357.48538362068,9510.78151723089,11762.5049199115,11057.1685256549,12518.8387323043,13489.3132574099,10526.5723754051
"5142",9899.40621125889,10381.1626905803,8758.89822741286,9357.48538362068,9509.78151723089,11760.5049199115,11055.1685256549,12518.8387323043,13489.3132574099,10525.5723754051
"5143",9897.40621125889,10373.1626905803,8759.99822741287,9361.78459853838,9504.78151723089,11751.5049199115,11052.1685256549,12517.8387323043,13489.3132574099,10525.5723754051
"5144",9897.40621125889,10372.6026905803,8757.99822741287,9359.78459853838,9503.78151723089,11750.5049199115,11050.1685256549,12515.8387323043,13488.3132574099,10525.5723754051
"5145",9898.13621125889,10375.5427038052,8753.99822741287,9355.78459853838,9515.28151723089,11746.5049199115,11046.1685256549,12510.8387323043,13488.3132574099,10525.5723754051
"5146",9897.67830231689,10377.2427038052,8751.99822741287,9350.78459853838,9515.28151723089,11744.5049199115,11043.1685256549,12508.8387323043,13488.3132574099,10525.5723754051
"5147",9895.67830231689,10378.1878167051,8754.19822741287,9349.78459853838,9531.42775193505,11741.5049199115,11041.1685256549,12507.8387323043,13486.3132574099,10522.5723754051
"5148",9897.60906189189,10378.3938611551,8752.19822741287,9348.78459853838,9529.42775193505,11737.5049199115,11040.1685256549,12505.8387323043,13486.3132574099,10522.5723754051
"5149",9897.60906189189,10376.7438611551,8748.19822741287,9347.78459853838,9527.42775193505,11735.5049199115,11039.1685256549,12502.8387323043,13486.3132574099,10522.5723754051
"5150",9896.60906189189,10377.5038611551,8746.19822741287,9363.36459853838,9546.68775193505,11732.5049199115,11036.1685256549,12502.8387323043,13486.3132574099,10522.5723754051
"5151",9897.06906189189,10374.5038611551,8746.19822741287,9361.36459853838,9543.68775193505,11727.5049199115,11033.1685256549,12502.8387323043,13484.3132574099,10522.5723754051
"5152",9897.06906189189,10372.5038611551,8743.19822741287,9358.36459853838,9541.68775193505,11724.5049199115,11031.1685256549,12501.8387323043,13483.3132574099,10522.5723754051
"5153",9897.32292762446,10368.0913639709,8748.39200778049,9354.36459853838,9536.68775193505,11721.5049199115,11029.1685256549,12498.8387323043,13481.3132574099,10519.5723754051
"5154",9896.32292762446,10367.7742841989,8758.49914317508,9350.36459853838,9533.68775193505,11719.5049199115,11027.1685256549,12497.8387323043,13481.3132574099,10519.5723754051
"5155",9895.21799903685,10364.7742841989,8762.29914317508,9347.36459853838,9547.03054608536,11715.5049199115,11026.1685256549,12495.8387323043,13480.3132574099,10518.5723754051
"5156",9895.21799903685,10364.5882114947,8756.29914317508,9344.36459853838,9543.03054608536,11711.5049199115,11102.7262450687,12491.8387323043,13478.3132574099,10518.5723754051
"5157",9895.21799903685,10364.100144431,8754.29914317508,9343.36459853838,9541.03054608536,11709.5049199115,11100.7262450687,12491.8387323043,13477.3132574099,10518.5723754051
"5158",9895.21799903685,10366.200144431,8751.29914317508,9342.36459853838,9540.03054608536,11708.5049199115,11097.7262450687,12489.8387323043,13477.3132574099,10518.5723754051
"5159",9895.73799903685,10368.7405212839,8747.29914317508,9335.36459853838,9534.03054608536,11703.5049199115,11092.7262450687,12488.8387323043,13476.3132574099,10516.5723754051
"5160",9895.73799903685,10368.7405212839,8747.29914317508,9335.36459853838,9534.03054608536,11703.5049199115,11092.7262450687,12488.8387323043,13476.3132574099,10516.5723754051
"5161",9895.73799903685,10367.3789212839,8748.90747118776,9334.36459853838,9534.03054608536,11702.5049199115,11091.7262450687,12487.8387323043,13476.3132574099,10516.5723754051
"5162",9897.60024885757,10374.8943445206,8752.03569356976,9328.36459853838,9531.03054608536,11732.5049199115,11088.7262450687,12485.8387323043,13475.3132574099,10516.5723754051
"5163",9898.46402261395,10369.8943445206,8752.03569356976,9325.36459853838,9528.03054608536,11726.5049199115,11084.7262450687,12484.8387323043,13474.3132574099,10515.5723754051
"5164",9898.13707188457,10370.3388162463,8750.03569356976,9323.36459853838,9526.03054608536,11721.5049199115,11081.7262450687,12482.8387323043,13473.3132574099,10514.5723754051
"5165",9898.13707188457,10369.9988162463,8749.03569356976,9320.36459853838,9524.03054608536,11720.5049199115,11077.7262450687,12482.8387323043,13471.3132574099,10514.5723754051
"5166",9899.09230761217,10368.9388162463,8747.03569356976,9323.36459853838,9522.03054608536,11718.5049199115,11074.7262450687,12481.8387323043,13471.3132574099,10514.5723754051
"5167",9897.09230761217,10371.9792689735,8750.62167928492,9321.36459853838,9517.03054608536,11747.4501319115,11072.7262450687,12476.8387323043,13470.3132574099,10513.5723754051
"5168",9898.04345729517,10370.5324100791,8748.62167928492,9318.36459853838,9514.03054608536,11745.4501319115,11071.7262450687,12472.8387323043,13469.3132574099,10513.5723754051
"5169",9898.04345729517,10370.0679666606,8744.62167928492,9318.36459853838,9512.03054608536,11744.4501319115,11067.7262450687,12469.8387323043,13469.3132574099,10513.5723754051
"5170",9897.04345729517,10369.6879666606,8739.62167928492,9327.82172982461,9536.59954608536,11742.4501319115,11065.7262450687,12466.8387323043,13469.3132574099,10512.5723754051
"5171",9895.42486086781,10372.6305842452,8752.77785538717,9342.7231182034,9546.44090569702,11740.4501319115,11058.7262450687,12464.8387323043,13465.3132574099,10511.5723754051
"5172",9893.42486086781,10370.6305842452,8751.77785538717,9342.7231182034,9543.44090569702,11734.4501319115,11054.7262450687,12462.8387323043,13465.3132574099,10511.5723754051
"5173",9892.64486086781,10370.6919446379,8749.77785538717,9340.7231182034,9541.44090569702,11773.6210176369,11049.7262450687,12460.8387323043,13465.3132574099,10510.5723754051
"5174",9892.64486086781,10366.6919446379,8747.77785538717,9338.7231182034,9539.44090569702,11771.6210176369,11046.7262450687,12460.8387323043,13465.3132574099,10510.5723754051
"5175",9892.64486086781,10365.6919446379,8745.77785538717,9337.7231182034,9538.44090569702,11767.6210176369,11044.7262450687,12459.8387323043,13464.3132574099,10510.5723754051
"5176",9891.64486086781,10370.1795626507,8743.77785538717,9349.7231182034,9534.44090569702,11766.6210176369,11043.7262450687,12457.8387323043,13460.3132574099,10509.5723754051
"5177",9891.64486086781,10374.3015136687,8740.77785538717,9349.7231182034,9533.44090569702,11765.6210176369,11039.7262450687,12457.8387323043,13460.3132574099,10509.5723754051
"5178",9891.64486086781,10373.688075341,8736.77785538717,9347.7231182034,9531.44090569702,11803.1993985999,11038.7262450687,12454.8387323043,13458.3132574099,10509.5723754051
"5179",9890.88791967855,10377.1768724291,8742.54051538956,9345.7231182034,9530.44090569702,11801.1993985999,11037.7262450687,12451.8387323043,13454.3132574099,10508.5723754051
"5180",9890.86812585471,10378.6576649284,8743.94051538956,9353.06424040021,9530.44090569702,11798.1993985999,11034.7262450687,12448.8387323043,13451.3132574099,10507.5723754051
"5181",9890.19812585471,10381.4591259724,8751.28727303396,9358.06424040021,9525.44090569702,11798.1993985999,11031.7262450687,12446.8387323043,13450.3132574099,10507.5723754051
"5182",9888.19812585471,10381.4894876809,8748.28727303396,9366.56424040021,9523.44090569702,11793.1993985999,11029.7262450687,12442.8387323043,13450.3132574099,10505.5723754051
"5183",9887.19812585471,10382.8798924687,8746.28727303396,9366.56424040021,9521.44090569702,11792.1993985999,11026.7262450687,12439.8387323043,13449.3132574099,10505.5723754051
"5184",9887.19812585471,10383.8289493451,8749.38727303396,9365.56424040021,9520.44090569702,11789.1993985999,11023.7262450687,12439.8387323043,13449.3132574099,10505.5723754051
"5185",9887.72812585471,10380.8289493451,8748.38727303396,9365.56424040021,9519.44090569702,11786.1993985999,11019.7262450687,12437.8387323043,13448.3132574099,10505.5723754051
"5186",9887.72812585471,10385.4662758101,8746.38727303396,9363.56424040021,9535.94090569702,11821.1993985999,11016.7262450687,12434.8387323043,13448.3132574099,10505.5723754051
"5187",9887.72812585471,10389.1981544571,8751.08727303397,9361.56424040021,9534.94090569702,11867.2464749537,11015.7262450687,12433.8387323043,13448.3132574099,10505.5723754051
"5188",9887.72812585471,10390.2065060351,8751.08727303397,9361.56424040021,9533.94090569702,11865.2464749537,11012.7262450687,12433.8387323043,13448.3132574099,10504.5723754051
"5189",9884.72812585471,10391.1065060351,8750.08727303397,9386.83339748983,9531.94090569702,11865.2464749537,11009.7262450687,12432.8387323043,13446.3132574099,10502.5723754051
"5190",9883.72812585471,10389.646141023,8754.28727303397,9386.83339748983,9527.94090569702,11860.2464749537,11008.7262450687,12429.8387323043,13444.3132574099,10502.5723754051
"5191",9882.72812585471,10385.646141023,8751.28727303397,9385.83339748983,9525.94090569702,11859.2464749537,11004.7262450687,12429.8387323043,13442.3132574099,10501.5723754051
"5192",9883.24514260735,10388.0183637772,8753.88727303397,9383.83339748983,9544.94090569702,11853.2464749537,11002.7262450687,12425.8387323043,13440.3132574099,10501.5723754051
"5193",9882.84885260735,10386.8203525641,8756.14271526332,9381.83339748983,9539.94090569702,11848.2464749537,10995.7262450687,12420.8387323043,13437.3132574099,10501.5723754051
"5194",9881.63885260735,10385.6003525641,8759.23822872814,9377.83339748983,9535.94090569702,11885.5544749537,10992.7262450687,12418.8387323043,13435.3132574099,10500.5723754051
"5195",9882.41649860735,10388.0114710307,8758.23822872814,9377.83339748983,9533.94090569702,11882.5544749537,10989.7262450687,12417.8387323043,13435.3132574099,10500.5723754051
"5196",9882.41649860735,10385.0114710307,8757.23822872814,9377.83339748983,9531.94090569702,11881.5544749537,10988.7262450687,12416.8387323043,13434.3132574099,10500.5723754051
"5197",9882.41649860735,10385.9219137252,8752.23822872814,9386.97443612237,9531.94090569702,11878.5544749537,10983.7262450687,12411.8387323043,13433.3132574099,10500.5723754051
"5198",9882.41649860735,10388.6607937871,8751.23822872814,9386.97443612237,9528.94090569702,11874.5544749537,10982.7262450687,12411.8387323043,13432.3132574099,10500.5723754051
"5199",9883.41009234688,10383.6607937871,8750.23822872814,9386.97443612237,9526.94090569702,11871.5544749537,10981.7262450687,12410.8387323043,13432.3132574099,10500.5723754051
"5200",9884.7659312826,10381.6607937871,8751.09360054373,9385.97443612237,9523.94090569702,11870.5544749537,10978.7262450687,12409.8387323043,13432.3132574099,10500.5723754051
"5201",9885.56739438513,10382.1479246358,8769.54681141447,9381.97443612237,9545.24013861817,11867.5544749537,10969.7262450687,12406.8387323043,13432.3132574099,10499.5723754051
"5202",9885.56739438513,10383.2583324336,8764.54681141447,9378.97443612237,9543.24013861817,11863.5544749537,10967.7262450687,12405.8387323043,13430.3132574099,10497.5723754051
