"EVENT_ID","MENU_HINT","EVENT_NAME","EVENT_DT","SELECTION_ID","SELECTION_NAME","WIN_LOSE","BSP","PPWAP","MORNINGWAP","PPMAX","PPMIN","IPMAX","IPMIN","MORNINGTRADEDVOL","PPTRADEDVOL","IPTRADEDVOL","Date","Year","Month"
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2024515","Bennythefruit","0","","122.853987611328473880391457099040496979","1","170","90","130","130","0","149.72","8",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2130463","Harvey Traynor","0","","98.0949491271550334930447183444741624385","1","150","75","90","90","0","198.42","6.82",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2172055","Cloone Rocket","1","","4.56066652854006300287601886934690597663","7.19994536058744442574352069809870210455","6.2","3.55","5.8","1.01","45.32","54439.06","44260.32",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2208136","Field Commander","0","","47.5848998906917439012574736812584856426","11.9999224505467236455982985319953494328","80","34","60","60","4","555.12","18.04",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2229569","Gary Brady","0","","5.91497424060273451205422453481308088436","5.62159968518321041338928879597543767572","8.4","5.3","1000","3.7","251.44","29799.04","11305.96",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2250497","King And Country","0","","25.7819409476504545275483086967649158679","1","30","21","90","21","0","1944.98","62",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2255717","Ledsome Lad","0","","120.687004270896888346552776082977425259","1","140","100","1","1001","0","163.9","0",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2294527","Optimum Force","0","","14.8318958195356492189607392932340504128","1","19","10.5","14","12.5","0","2750.54","389.38",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2309009","Iona Jack","0","","27.0310610035600900494782454212858713874","1","65","20","95","12","0","1104.24","177.28",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2331155","Loup Denfer","0","","131.656553181135016772398115436348216604","1","690","80","550","180","0","171.44","4",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2351492","Gogo Gizmo","0","","52.6265265538290618378424177232407915401","35.9999212298756543401746868458323887299","80","36","70","55","8.62","333.68","38",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2370455","The Man Himself","0","","11.8359114043665439331983133866867249086","1","17.5","9","1000","3","0","5425.14","1304.52",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2381816","Tenpenceinthejar","0","","305.736484299125930721916477824538685659","1","680","100","1","1001","0","123.56","0",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2381818","Miley Byrne","0","","121.892361111111111111111111111111111111","1","150","75","1","1001","0","144","0",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2392682","Coast Of Malabar","0","","46.4556082818398080866227498984922484811","1","60","38","48","36","0","563.42","61.22",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2392683","Eidon Mollie","0","","120.008036001285760205721632915461266474","1","190","90","1","1001","0","124.44","0",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2392684","Charliesella","0","","143.956651915719832150661362255669334167","1","220","75","170","170","0","218.24","4",2007-04-28 17:40:00,2007,4
"20391499","IRE / Punch 28th Apr","2m2f INHF","28-04-2007 17:40","2392685","Dr Hart","0","","38.255705444327405471027096531879679748","19.9999579625930077629703244281572027022","65","20","40","30","16","1069.9","54.86",2007-04-28 17:40:00,2007,4
"20390883","GB / Leic 28th Apr","5f Mdn Stks","28-04-2007 14:20","2357081","Ben","0","","10.1371311415018665883527726730519036255","14.9386549136064974322253437128276874612","16.85","8.74","14","1.31","380.46","23143.84","14008.6",2007-04-28 14:20:00,2007,4
"20390883","GB / Leic 28th Apr","5f Mdn Stks","28-04-2007 14:20","2361958","Mystickhill","0","","61.1750868714176279459698700488064441321","37.8706454841170341983851495305289084323","100.21","36.44","65","60","56","2101","39.1",2007-04-28 14:20:00,2007,4
"20390883","GB / Leic 28th Apr","5f Mdn Stks","28-04-2007 14:20","2378603","Regal Rhythm","0","","16.1723295966000206776122878073086536568","14.9476218273008368166507112763007099781","19.13","12.76","20","3.2","331.44","7133.28","805.56",2007-04-28 14:20:00,2007,4
"20390883","GB / Leic 28th Apr","5f Mdn Stks","28-04-2007 14:20","2379446","Dhaka Dazzle","0","","210.191284869381148993046450530813627818","44.3119951294189273251068748428311134837","719.7","54.66","1000","260","34","642.06","8",2007-04-28 14:20:00,2007,4
"20390883","GB / Leic 28th Apr","5f Mdn Stks","28-04-2007 14:20","2382836","Legendary Guest","0","","1.46199243731604554948141512428684605147","1.58048570468612419041482760738873484893","1.81","1.36","1000","1.3","20867.58","547355.78","56313.4",2007-04-28 14:20:00,2007,4
"20390883","GB / Leic 28th Apr","5f Mdn Stks","28-04-2007 14:20","2392609","Bahama Baileys","0","","15.725061634987868274971014139767763379","11.456412650446380835241214014480323559","20.04","11.39","1000","1.51","513.66","10067.16","4295.96",2007-04-28 14:20:00,2007,4
"20390883","GB / Leic 28th Apr","5f Mdn Stks","28-04-2007 14:20","2392611","Just Sort It","1","","45.9013260167938643106349103306429976684","37.4137310836422824399765673036078068756","68.33","21.87","50","1.05","54","2221.7","7007.46",2007-04-28 14:20:00,2007,4
"20390883","GB / Leic 28th Apr","5f Mdn Stks","28-04-2007 14:20","2392612","Transcendent","0","","31.7654995793700058882634736919509197829","22.010033888973094305256498193603840119","50.11","19.13","36","11","180.02","3127","90.22",2007-04-28 14:20:00,2007,4
"20390883","GB / Leic 28th Apr","5f Mdn Stks","28-04-2007 14:20","2392613","Valentine Blue","0","","48.3468102928265105713374198832949038622","23.4631618369920254187156622589803369944","72.88","19.13","1000","1000","113.9","2086.24","4",2007-04-28 14:20:00,2007,4
"20390883","GB / Leic 28th Apr","5f Mdn Stks","28-04-2007 14:20","2392614","The Real Guru","0","","106.65796948929902953367169448172546048","41.0779875224268258138927615788476589019","191.31","34.62","220","1.8","72.86","948.08","1594.08",2007-04-28 14:20:00,2007,4
"20390885","GB / Leic 28th Apr","6f Hcap","28-04-2007 14:55","790500","Angel Sprints","0","","32.3577573057321220216368288011294388089","27.8802617388612512657343127195830873151","40","24","200","30","390.54","4481.92","31.04",2007-04-28 14:55:00,2007,4
"20390885","GB / Leic 28th Apr","6f Hcap","28-04-2007 14:55","37178","Pieter Brueghel","0","","5.2035592483182810963564136998259128986","5.3203937671832630572159680551149620569","5.9","4.6","50","4.5","3923.34","113823.2","3307.54",2007-04-28 14:55:00,2007,4
"20390885","GB / Leic 28th Apr","6f Hcap","28-04-2007 14:55","235490","High Reach","0","","5.48071645679088488603810829395554324009","4.27397869301190798368382839856422041642","6.8","3.5","1000","4.6","5543.72","118072.82","2643.1",2007-04-28 14:55:00,2007,4
"20390885","GB / Leic 28th Apr","6f Hcap","28-04-2007 14:55","448566","Danzig River","1","","27.5315749270004560947367253199257056478","25.9896786116652449182381383773677490292","36","21","40","1.01","291.06","5788.2","42728.38",2007-04-28 14:55:00,2007,4
"20390885","GB / Leic 28th Apr","6f Hcap","28-04-2007 14:55","489871","Perfect Story","0","","7.82006848537213610827949357099047223655","7.67443059363978321595351531993672510165","9.6","6","990","1.8","1075.66","29014.54","4265.14",2007-04-28 14:55:00,2007,4
"20390885","GB / Leic 28th Apr","6f Hcap","28-04-2007 14:55","781240","Paris Bell","0","","14.4768801933495191017085079119317704246","19.3617469537408566114719461209853132057","26","12.5","1000","23","382.36","10400.62","76.4",2007-04-28 14:55:00,2007,4
"20390885","GB / Leic 28th Apr","6f Hcap","28-04-2007 14:55","820450","Hoh Hoh Hoh","0","","5.75007842022207777549654005184449109816","8.23390658426757511121814178198801125754","12","4.8","1000","1.5","4241.08","77088.44","29842.3",2007-04-28 14:55:00,2007,4
"20390885","GB / Leic 28th Apr","6f Hcap","28-04-2007 14:55","970187","Canadian Danehill","0","","14.5249895753806627366750809398707623551","12.0006976166784104413548508368661531182","17","11.5","1000","1.75","1387.2","15371.88","3644.04",2007-04-28 14:55:00,2007,4
"20390885","GB / Leic 28th Apr","6f Hcap","28-04-2007 14:55","1224682","Dianes Choice","0","","8.1554292580741770563187900466605444172","7.54313790011355865009919495552402102805","9.4","7.2","44","4.5","1603.56","29586.16","1421.2",2007-04-28 14:55:00,2007,4
"20390887","GB / Leic 28th Apr","1m4f Hcap","28-04-2007 15:30","1540337","Sahrati","0","","11.0580003815040555669884686580146559169","15.1561508888731864358946808743981745048","17.5","9.2","16","3.5","552.14","16028.82","2361.4",2007-04-28 15:30:00,2007,4
"20390887","GB / Leic 28th Apr","1m4f Hcap","28-04-2007 15:30","1543046","Putra Square","0","","9.69842071732449260308697671598338960888","8.94473599414045092331005355789607763044","12.5","8","190","5.1","1473.32","15743.56","1949.78",2007-04-28 15:30:00,2007,4
"20390887","GB / Leic 28th Apr","1m4f Hcap","28-04-2007 15:30","1557646","Audit","0","","10.3171005283823712154719962701856767407","9.64057985832118426196262124369197686095","12","9","1000","2.02","1486.06","14032.02","11739.94",2007-04-28 15:30:00,2007,4
"20390887","GB / Leic 28th Apr","1m4f Hcap","28-04-2007 15:30","2020824","New Beginning","0","","24.8116951269165750742278222641754995142","37.3149476016899527823686263683181314362","46","19","1000","3","325.02","5609.3","2202.6",2007-04-28 15:30:00,2007,4
"20390887","GB / Leic 28th Apr","1m4f Hcap","28-04-2007 15:30","2053530","Gull Wing","0","","8.50773222843416935413211150179422237857","5.9440928727051643070982205666880113055","16","4.8","50","1.55","1963","27094.88","13572.72",2007-04-28 15:30:00,2007,4
"20390887","GB / Leic 28th Apr","1m4f Hcap","28-04-2007 15:30","2221605","Soldiers Quest","0","","2.79524746677639820362665874330831946264","3.34430702128861105027938363250621427867","3.55","2.54","1000","2.6","6993.14","275778.52","53298.7",2007-04-28 15:30:00,2007,4
"20390887","GB / Leic 28th Apr","1m4f Hcap","28-04-2007 15:30","2234821","Man Of Vision","1","","4.52385393461806377847118270714680410821","4.00196254594646984324772671657841026013","5.2","3.7","5","1.01","6019.44","76410.26","104528.78",2007-04-28 15:30:00,2007,4
"20390889","GB / Leic 28th Apr","7f Listed","28-04-2007 16:05","36340","Suggestive","0","","10.8517885935995833207365883063257499794","19.1674984757859567315728105099808149625","25","8.6","1000","9","719.98","23143.86","1152.54",2007-04-28 16:05:00,2007,4
"20390889","GB / Leic 28th Apr","7f Listed","28-04-2007 16:05","154944","Vortex","0","","6.35992141225407106062192059367337675416","5.94975690209040784659229499773748254896","7.6","5.1","1000","5","2390.98","48920.86","4288.18",2007-04-28 16:05:00,2007,4
"20390889","GB / Leic 28th Apr","7f Listed","28-04-2007 16:05","221037","New Seeker","1","","2.82427362546023082883792578987125075598","2.63910983769877920231028952826731737085","3","2.38","5","1.01","11334.92","287414.42","117480.92",2007-04-28 16:05:00,2007,4
"20390889","GB / Leic 28th Apr","7f Listed","28-04-2007 16:05","967668","Excusez Moi","0","","6.92329887935351718392483507436111445324","7.97076280695418113906706194975041867911","9","5.9","1000","2.2","4075.58","46403.28","8125.42",2007-04-28 16:05:00,2007,4
"20390889","GB / Leic 28th Apr","7f Listed","28-04-2007 16:05","1198795","Balthazaars Gift","0","","3.92456835244865508418324181844833767455","3.54004171913149743394750585387994026462","5.3","3.45","22","3.55","4682.04","112443.38","6300.74",2007-04-28 16:05:00,2007,4
"20390891","GB / Leic 28th Apr","1m2f Hcap","28-04-2007 16:35","504544","Choristar","0","","3.47060519506080614661085596329891010257","3.43462612053985482168305310133201416458","3.9","3.15","1000","3.15","6888.84","218048.28","7969.1",2007-04-28 16:35:00,2007,4
"20390891","GB / Leic 28th Apr","1m2f Hcap","28-04-2007 16:35","698465","Norwegian","0","","6.9517792327856472453869433135833398249","6.59625788120466716070197104040353105432","8","5.5","190","3.55","2797.74","43908.4","11273.14",2007-04-28 16:35:00,2007,4
"20390891","GB / Leic 28th Apr","1m2f Hcap","28-04-2007 16:35","850319","Ariodante","0","","13.1835220350841057207750354424615357611","15.4668076867695208387181317495285687941","17.82","11","16","12","305.32","9835.42","477.64",2007-04-28 16:35:00,2007,4
"20390891","GB / Leic 28th Apr","1m2f Hcap","28-04-2007 16:35","851847","Major League","0","","91.9081078772853172693402231331229932658","59.9501437332692331336522172592881465331","160","55","100","20","47.32","1517.64","380.56",2007-04-28 16:35:00,2007,4
"20390891","GB / Leic 28th Apr","1m2f Hcap","28-04-2007 16:35","1020340","Near Germany","0","","15.4716206704689041214419520563645418706","12.0516900591245587390018032572527577125","22","7.69","1000","2.52","432.58","10753.06","5509.14",2007-04-28 16:35:00,2007,4
"20390891","GB / Leic 28th Apr","1m2f Hcap","28-04-2007 16:35","1153623","Double Spectre","0","","23.5923978974416588544428920951713813522","19.0214472918454371186172218455206564058","80","15.5","130","5","304.82","5169.18","784.92",2007-04-28 16:35:00,2007,4
"20390891","GB / Leic 28th Apr","1m2f Hcap","28-04-2007 16:35","1156893","Theatre Royal","0","","43.3382817074306706933975771944737099075","37.8757620475788122266857741835227893089","55","30.02","46","34","107.08","2726.12","233.3",2007-04-28 16:35:00,2007,4
"20390891","GB / Leic 28th Apr","1m2f Hcap","28-04-2007 16:35","1169903","Jordans Light","0","","12.7162109703307564761391020971522842855","10.6895459283506177192249642414618308217","16.5","8.82","1000","10","645.8","9343.92","1295.2",2007-04-28 16:35:00,2007,4
"20390891","GB / Leic 28th Apr","1m2f Hcap","28-04-2007 16:35","1212935","Generous Lad","0","","9.82170720929047667253489286232971780886","15.3521031920388549680219710000159892777","20","7.2","55","2.52","433.14","32288.44","8585.24",2007-04-28 16:35:00,2007,4
"20390891","GB / Leic 28th Apr","1m2f Hcap","28-04-2007 16:35","1434993","Primitive Academy","0","","54.3614037857937098393485798586860474715","77.7279395284428047031362542872231872117","100","44","100","50","31.12","2549.22","96.68",2007-04-28 16:35:00,2007,4
"20390891","GB / Leic 28th Apr","1m2f Hcap","28-04-2007 16:35","1507265","Can Can Star","1","","9.96891796647962882221529173652949304795","14.1414650586732953126123634632179513729","15.5","9","10","1.01","506.1","19194.1","68610.46",2007-04-28 16:35:00,2007,4
"20390891","GB / Leic 28th Apr","1m2f Hcap","28-04-2007 16:35","1532090","Lady Songbird","0","","13.1730629259424013750340974697752588296","7.95465658533812691806822840628723624962","16.5","7.6","21","5","1009.06","13798.56","7776.46",2007-04-28 16:35:00,2007,4
